station_id,status,capacity
31005.0,close,651
31917.0,close,648
31024.0,close,648
31678.0,close,643
31520.0,close,642
31037.0,close,633
31608.0,close,628
31207.0,close,627
31421.0,close,624
31512.0,close,623
31664.0,close,622
31621.0,close,618
31320.0,close,617
31301.0,close,615
31725.0,close,614
31305.0,close,611
31648.0,close,607
31100.0,close,603
31016.0,close,595
31003.0,close,595
31969.0,close,591
31006.0,close,588
31712.0,close,587
31300.0,close,585
31500.0,close,576
31904.0,close,564
31417.0,close,562
31027.0,close,559
31393.0,close,559
31000.0,close,557
31039.0,close,556
31939.0,close,549
31011.0,close,549
31304.0,close,544
31676.0,close,543
31326.0,close,541
31030.0,close,532
31206.0,close,526
31080.0,close,519
31041.0,close,519
31507.0,close,513
31139.0,close,509
31259.0,close,507
31673.0,close,507
31406.0,close,503
31516.0,close,503
31261.0,close,502
31034.0,close,487
31929.0,close,486
31607.0,close,482
31511.0,close,480
31017.0,close,476
31418.0,close,475
31025.0,close,473
31541.0,close,468
31138.0,close,468
31950.0,close,462
31525.0,close,456
32423.0,close,456
31310.0,close,450
31031.0,close,449
31508.0,close,448
31827.0,close,444
31392.0,close,438
31318.0,close,438
31727.0,close,437
31658.0,close,436
31019.0,close,432
32002.0,close,431
31015.0,close,420
31042.0,close,420
31968.0,close,417
31407.0,close,415
31098.0,close,414
31504.0,close,412
31340.0,close,410
31049.0,close,409
31979.0,close,409
31333.0,close,407
31910.0,close,406
31029.0,close,401
31425.0,close,400
31654.0,close,398
31918.0,close,396
32048.0,close,390
31023.0,close,389
31009.0,close,385
31091.0,close,382
31391.0,close,382
31394.0,close,380
31926.0,close,380
31513.0,close,379
32418.0,close,377
31665.0,close,374
31617.0,close,373
31020.0,close,372
32046.0,close,370
31931.0,close,369
32406.0,close,369
31060.0,close,369
31959.0,close,366
31021.0,close,366
31038.0,close,366
32055.0,close,365
31411.0,close,363
31940.0,close,360
31140.0,close,359
31395.0,close,359
31331.0,close,359
31413.0,close,359
31721.0,close,358
31087.0,close,357
31313.0,close,354
32432.0,close,353
31093.0,close,353
31937.0,close,350
32429.0,close,348
31051.0,close,348
31065.0,close,348
32049.0,close,348
32220.0,close,345
32014.0,close,344
31530.0,close,344
31010.0,close,341
31308.0,close,340
32268.0,close,340
31924.0,close,339
31502.0,close,339
31528.0,close,338
31043.0,close,337
31085.0,close,337
31040.0,close,336
32057.0,close,332
32262.0,close,331
31920.0,close,331
31916.0,close,327
31036.0,close,326
31719.0,close,326
31322.0,close,325
31012.0,close,324
31402.0,close,323
31723.0,close,323
31501.0,close,323
31053.0,close,322
31935.0,close,321
31955.0,close,321
31403.0,close,320
32231.0,close,320
32229.0,close,320
31420.0,close,320
32000.0,close,319
31079.0,close,319
31052.0,close,319
31424.0,close,319
32088.0,close,317
31960.0,close,316
31801.0,close,315
32420.0,close,314
31086.0,close,314
31013.0,close,314
31972.0,close,313
31938.0,close,310
31970.0,close,309
31026.0,close,309
31309.0,close,308
31964.0,close,308
32234.0,close,307
31050.0,close,307
32237.0,close,306
31018.0,close,305
32086.0,close,304
32421.0,close,304
31671.0,close,304
31812.0,close,303
32403.0,close,303
31974.0,close,303
32248.0,close,303
32290.0,close,302
31073.0,close,301
32225.0,close,300
32087.0,close,300
31823.0,close,300
31535.0,close,300
32415.0,close,299
31075.0,close,298
32259.0,close,297
31716.0,close,297
32219.0,close,296
31319.0,close,296
31720.0,close,296
31074.0,close,296
31033.0,close,296
31092.0,close,295
32427.0,close,295
31035.0,close,295
31724.0,close,295
32224.0,close,295
32264.0,close,294
31069.0,close,294
31387.0,close,293
32424.0,close,292
31824.0,close,292
31055.0,close,292
31944.0,close,291
31004.0,close,291
31076.0,close,291
32250.0,close,290
32320.0,close,290
31097.0,close,289
31919.0,close,289
32235.0,close,289
32223.0,close,289
32039.0,close,288
31315.0,close,288
32416.0,close,287
32425.0,close,287
31088.0,close,287
31090.0,close,287
31381.0,close,286
31900.0,close,286
31317.0,close,286
32414.0,close,286
31412.0,close,285
32045.0,close,285
31045.0,close,285
32276.0,close,285
31936.0,close,284
31831.0,close,284
32407.0,close,284
32405.0,close,284
32402.0,close,283
32263.0,close,282
31820.0,close,282
31902.0,close,282
32242.0,close,280
31059.0,close,280
31954.0,close,279
32053.0,close,279
32205.0,close,278
32600.0,close,278
32209.0,close,278
32213.0,close,277
32246.0,close,277
31909.0,close,276
32018.0,close,275
31933.0,close,275
32001.0,close,275
31044.0,close,273
32411.0,close,273
32280.0,close,273
32269.0,close,273
32272.0,close,272
31028.0,close,270
31963.0,close,269
32426.0,close,269
32417.0,close,268
31542.0,close,268
32289.0,close,267
31047.0,close,266
31094.0,close,266
32230.0,close,265
32008.0,close,265
32036.0,close,264
31915.0,close,264
31048.0,close,264
31066.0,close,263
32266.0,close,263
31423.0,close,263
31405.0,close,263
32258.0,close,263
32251.0,close,262
32256.0,close,262
31930.0,close,262
32236.0,close,261
32275.0,close,261
32410.0,close,261
31385.0,close,261
32428.0,close,261
31526.0,close,260
32604.0,close,260
32608.0,close,260
31905.0,close,260
32606.0,close,260
32038.0,close,259
31949.0,close,259
32214.0,close,258
32603.0,close,258
31067.0,close,257
32253.0,close,257
32040.0,close,257
32408.0,close,256
31971.0,close,256
32076.0,close,256
31802.0,close,256
31057.0,close,255
32026.0,close,255
32027.0,close,254
31383.0,close,253
31927.0,close,253
32247.0,close,253
32283.0,close,253
31903.0,close,253
31390.0,close,252
31414.0,close,252
31973.0,close,252
31083.0,close,252
31032.0,close,252
31054.0,close,252
32092.0,close,250
32078.0,close,250
32430.0,close,249
32271.0,close,249
32037.0,close,248
32255.0,close,248
32218.0,close,248
31096.0,close,247
32607.0,close,247
32243.0,close,247
31521.0,close,247
32011.0,close,246
31708.0,close,246
32034.0,close,245
32295.0,close,245
32089.0,close,245
31082.0,close,244
32212.0,close,244
31981.0,close,244
32025.0,close,243
31813.0,close,243
32051.0,close,243
31907.0,close,242
32294.0,close,242
31334.0,close,242
32434.0,close,241
31415.0,close,241
31399.0,close,239
32267.0,close,238
32431.0,close,236
31056.0,close,236
32215.0,close,234
31380.0,close,234
32019.0,close,233
32433.0,close,233
32422.0,close,233
31068.0,close,233
32024.0,close,233
32029.0,close,232
32201.0,close,232
32228.0,close,232
31948.0,close,231
31428.0,close,231
31700.0,close,231
32293.0,close,231
31070.0,close,230
31941.0,close,229
31046.0,close,229
31806.0,close,228
31416.0,close,228
32279.0,close,228
31956.0,close,227
31817.0,close,226
31084.0,close,226
31923.0,close,226
31398.0,close,225
31081.0,close,225
31078.0,close,225
32044.0,close,225
32203.0,close,224
31906.0,close,224
31966.0,close,224
32232.0,close,223
31977.0,close,222
32277.0,close,222
31063.0,close,222
32083.0,close,222
32413.0,close,222
32602.0,close,219
32058.0,close,219
31913.0,close,219
32282.0,close,219
32021.0,close,218
31826.0,close,218
32207.0,close,218
32080.0,close,217
31932.0,close,217
31316.0,close,216
32074.0,close,216
31943.0,close,216
31717.0,close,215
32227.0,close,215
32056.0,close,215
32005.0,close,215
32241.0,close,214
32204.0,close,214
31061.0,close,214
32601.0,close,214
32274.0,close,212
32265.0,close,212
31804.0,close,212
32404.0,close,211
31803.0,close,211
31822.0,close,210
31976.0,close,210
32012.0,close,210
32609.0,close,210
32288.0,close,209
31537.0,close,209
31422.0,close,209
31538.0,close,208
31701.0,close,206
32069.0,close,206
32233.0,close,205
31901.0,close,204
31952.0,close,204
32003.0,close,203
32063.0,close,203
32094.0,close,202
32238.0,close,202
32270.0,close,202
31510.0,close,200
31958.0,close,200
31967.0,close,200
31714.0,close,200
31805.0,close,199
32200.0,close,199
32211.0,close,199
32401.0,close,199
31703.0,close,198
32260.0,close,198
32252.0,close,197
31545.0,close,197
31539.0,close,196
32297.0,close,196
32068.0,close,196
32061.0,close,196
32216.0,close,195
31543.0,close,194
31962.0,close,192
31830.0,close,192
31961.0,close,191
32062.0,close,191
31928.0,close,190
31951.0,close,190
31099.0,close,189
31546.0,close,189
31728.0,close,189
31389.0,close,188
32054.0,close,188
32412.0,close,188
32028.0,close,188
31921.0,close,186
32066.0,close,186
32032.0,close,185
31427.0,close,185
32067.0,close,184
31386.0,close,183
31706.0,close,183
31705.0,close,183
32400.0,close,182
32278.0,close,177
31811.0,close,177
31825.0,close,176
32261.0,close,176
31058.0,close,176
32081.0,close,175
31908.0,close,175
31818.0,close,175
31814.0,close,174
32059.0,close,174
32901.0,close,173
31702.0,close,170
32409.0,close,168
31815.0,close,168
32281.0,close,167
31942.0,close,166
31711.0,close,166
31914.0,close,165
32082.0,close,165
31816.0,close,164
32298.0,close,164
31704.0,close,164
31095.0,close,164
31713.0,close,164
31945.0,close,164
32065.0,close,164
32079.0,close,163
32090.0,close,163
32419.0,close,163
31946.0,close,161
32605.0,close,161
32084.0,close,159
32075.0,close,159
32296.0,close,156
32217.0,close,155
31912.0,close,153
32047.0,close,151
32210.0,close,151
31829.0,close,151
32006.0,close,148
32017.0,close,146
32239.0,close,145
31707.0,close,144
32206.0,close,143
32221.0,close,143
32244.0,close,140
31819.0,close,138
31544.0,close,137
31953.0,close,135
31800.0,close,134
31957.0,close,133
31808.0,close,133
31726.0,close,126
32077.0,close,125
31072.0,close,124
31718.0,close,122
31715.0,close,121
32043.0,close,119
31710.0,close,117
32064.0,close,115
32050.0,close,107
32101.0,close,104
32023.0,close,94
32022.0,close,91
32073.0,close,85
31396.0,close,85
31329.0,close,70
31722.0,close,66
32009.0,close,56
31807.0,close,45
32085.0,close,43
